utc_timestamp,GB_temperature,GB_radiation_direct_horizontal,GB_radiation_diffuse_horizontal
2015-05-04T16:00:00Z,14.798,196.8207,225.9306
2015-05-04T17:00:00Z,14.015,43.2643,186.4742
2015-05-04T18:00:00Z,12.986,8.0855,97.7137
2015-05-04T19:00:00Z,11.843,1.4758,35.4911
2015-05-04T20:00:00Z,10.869,0.1245,4.4029
2015-05-04T21:00:00Z,10.334,0,0.0011
2015-05-04T22:00:00Z,9.972,0,0
2015-05-04T23:00:00Z,9.779,0,0
2015-05-05T00:00:00Z,9.861,0,0
2015-05-05T01:00:00Z,10.068,0,0
2015-05-05T02:00:00Z,10.052,0,0
2015-05-05T03:00:00Z,9.924,0,0
2015-05-05T04:00:00Z,10.076,0,0
2015-05-05T05:00:00Z,10.356,0.0286,1.2681
2015-05-05T06:00:00Z,10.612,0.8574,24.7739
2015-05-05T07:00:00Z,11.028,5.1881,80.1156
2015-05-05T08:00:00Z,11.388,16.376,147.615
2015-05-05T09:00:00Z,11.71,78.8698,239.289
2015-05-05T10:00:00Z,12.211,224.5847,262.01
2015-05-05T11:00:00Z,12.606,345.4878,252.7646
2015-05-05T12:00:00Z,12.813,432.2566,237.8513
2015-05-05T13:00:00Z,12.867,463.4149,226.5305
2015-05-05T14:00:00Z,12.824,432.9543,221.7196
2015-05-05T15:00:00Z,12.725,358.1774,217.3928
2015-05-05T16:00:00Z,12.552,249.1442,209.0797
2015-05-05T17:00:00Z,12.267,155.5372,180.3714
2015-05-05T18:00:00Z,11.682,68.6953,134.6336
2015-05-05T19:00:00Z,10.823,19.3224,71.0888
2015-05-05T20:00:00Z,9.915,0.6701,9.1926
2015-05-05T21:00:00Z,9.382,0,0.0005
2015-05-05T22:00:00Z,9.036,0,0
2015-05-05T23:00:00Z,8.664,0,0
2015-05-06T00:00:00Z,8.254,0,0
2015-05-06T01:00:00Z,7.903,0,0
2015-05-06T02:00:00Z,7.677,0,0
2015-05-06T03:00:00Z,7.57,0,0
2015-05-06T04:00:00Z,7.554,0,0
2015-05-06T05:00:00Z,7.571,0.0709,2.2764
2015-05-06T06:00:00Z,7.784,1.9322,36.5213
2015-05-06T07:00:00Z,8.239,9.4629,98.9956
2015-05-06T08:00:00Z,8.94,44.2006,186.4647
2015-05-06T09:00:00Z,9.78,114.0738,251.9041
2015-05-06T10:00:00Z,10.335,97.0092,298.797
2015-05-06T11:00:00Z,10.598,62.4489,317.2794
2015-05-06T12:00:00Z,10.729,50.3774,324.8807
2015-05-06T13:00:00Z,10.785,37.6103,307.176
2015-05-06T14:00:00Z,10.921,40.2392,302.2953
2015-05-06T15:00:00Z,11.083,49.4975,290.4169
2015-05-06T16:00:00Z,11.143,57.2468,256.9689
2015-05-06T17:00:00Z,11.086,68.0277,209.0517
2015-05-06T18:00:00Z,10.718,47.5424,143.6902
2015-05-06T19:00:00Z,9.976,18.0004,74.9552
2015-05-06T20:00:00Z,9.002,0.8966,10.9437
2015-05-06T21:00:00Z,8.273,0.0001,0.0047
2015-05-06T22:00:00Z,7.775,0,0
2015-05-06T23:00:00Z,7.419,0,0
2015-05-07T00:00:00Z,7.136,0,0
2015-05-07T01:00:00Z,6.906,0,0
2015-05-07T02:00:00Z,6.703,0,0
2015-05-07T03:00:00Z,6.476,0,0
2015-05-07T04:00:00Z,6.195,0,0
2015-05-07T05:00:00Z,5.936,0.275,3.7293
2015-05-07T06:00:00Z,6.406,9.0064,51.9856
2015-05-07T07:00:00Z,7.318,44.3772,118.9407
2015-05-07T08:00:00Z,8.505,142.9656,164.1454
2015-05-07T09:00:00Z,9.78,310.3069,164.4751
2015-05-07T10:00:00Z,10.847,422.0563,173.6485
2015-05-07T11:00:00Z,11.48,397.0126,223.6418
2015-05-07T12:00:00Z,11.949,415.0516,241.1468
2015-05-07T13:00:00Z,12.3,419.9061,242.4557
2015-05-07T14:00:00Z,12.502,389.1859,238.2563
2015-05-07T15:00:00Z,12.528,327.5458,228.8156
2015-05-07T16:00:00Z,12.316,222.8146,219.1143
2015-05-07T17:00:00Z,11.881,112.9726,194.0268
2015-05-07T18:00:00Z,11.151,28.4398,130.7944
2015-05-07T19:00:00Z,10.046,5.6794,57.4846
2015-05-07T20:00:00Z,8.688,0.5534,9.3211
2015-05-07T21:00:00Z,8.007,0.0004,0.0108
2015-05-07T22:00:00Z,7.659,0,0
2015-05-07T23:00:00Z,7.33,0,0
2015-05-08T00:00:00Z,7.002,0,0
2015-05-08T01:00:00Z,6.676,0,0
2015-05-08T02:00:00Z,6.348,0,0
2015-05-08T03:00:00Z,6.077,0,0
2015-05-08T04:00:00Z,5.764,0,0
2015-05-08T05:00:00Z,5.517,0.28,4.7669
2015-05-08T06:00:00Z,6.286,9.0333,56.8079
2015-05-08T07:00:00Z,7.69,48.2619,129.1874
2015-05-08T08:00:00Z,9.5,130.098,183.1931
2015-05-08T09:00:00Z,11.03,209.8062,224.6345
2015-05-08T10:00:00Z,12.05,226.7713,275.3582
2015-05-08T11:00:00Z,12.815,224.9098,320.0198
2015-05-08T12:00:00Z,13.293,161.9333,357.864
2015-05-08T13:00:00Z,13.405,84.5258,354.7149
2015-05-08T14:00:00Z,13.227,38.7315,304.3333
2015-05-08T15:00:00Z,12.839,18.5869,238.5302
2015-05-08T16:00:00Z,12.297,10.2328,179.2803
2015-05-08T17:00:00Z,11.785,7.7372,139.8988
2015-05-08T18:00:00Z,11.381,6.3692,104.1647
2015-05-08T19:00:00Z,10.875,1.7291,44.4204
2015-05-08T20:00:00Z,10.459,0.1209,5.7519
2015-05-08T21:00:00Z,10.297,0.0002,0.0105
2015-05-08T22:00:00Z,10.25,0,0
2015-05-08T23:00:00Z,10.196,0,0
2015-05-09T00:00:00Z,10.068,0,0
2015-05-09T01:00:00Z,9.896,0,0
2015-05-09T02:00:00Z,9.714,0,0
2015-05-09T03:00:00Z,9.427,0,0
2015-05-09T04:00:00Z,9.043,0,0.0001
2015-05-09T05:00:00Z,8.641,0.1297,3.2909
2015-05-09T06:00:00Z,8.543,2.2545,38.093
2015-05-09T07:00:00Z,8.847,11.8475,102.3596
2015-05-09T08:00:00Z,9.529,53.1213,183.3754
2015-05-09T09:00:00Z,10.547,186.3574,224.0103
2015-05-09T10:00:00Z,11.411,294.3518,235.9716
2015-05-09T11:00:00Z,12.043,358.1753,249.3207
2015-05-09T12:00:00Z,12.613,417.3581,247.2935
2015-05-09T13:00:00Z,13.116,443.3483,238.0596
2015-05-09T14:00:00Z,13.495,444.9668,220.1124
2015-05-09T15:00:00Z,13.63,377.8908,213.0252
2015-05-09T16:00:00Z,13.497,244.6761,215.6397
2015-05-09T17:00:00Z,13.154,130.0338,194.329
2015-05-09T18:00:00Z,12.537,42.17,139.7924
2015-05-09T19:00:00Z,11.531,12.4992,71.5162
2015-05-09T20:00:00Z,9.749,1.3141,13.741
2015-05-09T21:00:00Z,8.819,0.0007,0.0219
2015-05-09T22:00:00Z,8.41,0,0
2015-05-09T23:00:00Z,7.934,0,0
2015-05-10T00:00:00Z,7.46,0,0
2015-05-10T01:00:00Z,7.221,0,0
2015-05-10T02:00:00Z,7.076,0,0
2015-05-10T03:00:00Z,6.966,0,0
2015-05-10T04:00:00Z,6.992,0,0.0001
2015-05-10T05:00:00Z,7.191,0.2641,5.2247
2015-05-10T06:00:00Z,8.244,2.8451,44.3065
2015-05-10T07:00:00Z,9.198,7.3676,95.9297
2015-05-10T08:00:00Z,10.354,18.7961,164.5444
2015-05-10T09:00:00Z,11.556,45.9322,241.7561
2015-05-10T10:00:00Z,12.654,76.8652,298.2231
2015-05-10T11:00:00Z,13.664,111.5508,338.4921
2015-05-10T12:00:00Z,14.416,131.3573,358.5237
2015-05-10T13:00:00Z,14.88,130.3613,360.8088
2015-05-10T14:00:00Z,15.113,119.4843,343.2436
2015-05-10T15:00:00Z,15.273,148.3132,313.4348
2015-05-10T16:00:00Z,15.181,125.0509,266.6209
2015-05-10T17:00:00Z,14.9,94.95,213.263
2015-05-10T18:00:00Z,14.319,37.5702,147.0118
2015-05-10T19:00:00Z,13.384,8.8395,71.4643
2015-05-10T20:00:00Z,11.994,0.62,12.0862
2015-05-10T21:00:00Z,11.24,0.0005,0.026
2015-05-10T22:00:00Z,10.894,0,0
2015-05-10T23:00:00Z,10.638,0,0
2015-05-11T00:00:00Z,10.549,0,0
2015-05-11T01:00:00Z,10.507,0,0
2015-05-11T02:00:00Z,10.478,0,0
2015-05-11T03:00:00Z,10.431,0,0
2015-05-11T04:00:00Z,10.306,0,0.0002
2015-05-11T05:00:00Z,10.17,0.1691,4.1443
2015-05-11T06:00:00Z,10.469,4.1676,47.192
2015-05-11T07:00:00Z,11.254,23.1923,118.2461
2015-05-11T08:00:00Z,12.436,72.4866,185.5662
2015-05-11T09:00:00Z,13.791,204.2512,214.9004
2015-05-11T10:00:00Z,15.046,401.0897,188.5078
2015-05-11T11:00:00Z,16.04,546.3807,165.3919
2015-05-11T12:00:00Z,16.667,592.443,168.5979
2015-05-11T13:00:00Z,16.902,518.2845,202.5819
2015-05-11T14:00:00Z,16.88,435.8987,221.8483
2015-05-11T15:00:00Z,16.7,373.5369,212.839
2015-05-11T16:00:00Z,16.371,312.435,187.9343
2015-05-11T17:00:00Z,15.768,178.9773,178.444
2015-05-11T18:00:00Z,14.794,52.1628,142.3459
2015-05-11T19:00:00Z,13.536,10.2788,70.0568
2015-05-11T20:00:00Z,12.144,1.1134,14.0634
2015-05-11T21:00:00Z,11.221,0.0033,0.0655
2015-05-11T22:00:00Z,10.69,0,0
2015-05-11T23:00:00Z,10.26,0,0
2015-05-12T00:00:00Z,9.874,0,0
2015-05-12T01:00:00Z,9.578,0,0
2015-05-12T02:00:00Z,9.317,0,0
2015-05-12T03:00:00Z,9.033,0,0
2015-05-12T04:00:00Z,8.799,0,0.0002
2015-05-12T05:00:00Z,8.635,0.1456,4.1356
2015-05-12T06:00:00Z,8.851,2.4253,39.9283
2015-05-12T07:00:00Z,9.277,13.4126,106.2092
2015-05-12T08:00:00Z,9.823,52.9873,183.9639
2015-05-12T09:00:00Z,10.469,155.834,232.0235
2015-05-12T10:00:00Z,11.21,283.0005,238.9173
2015-05-12T11:00:00Z,12.091,425.1172,218.9753
2015-05-12T12:00:00Z,12.814,522.5688,198.2375
2015-05-12T13:00:00Z,13.295,551.0306,187.3527
2015-05-12T14:00:00Z,13.615,544.3726,173.0344
2015-05-12T15:00:00Z,13.683,485.0512,162.1381
2015-05-12T16:00:00Z,13.513,390.2405,150.3817
2015-05-12T17:00:00Z,13.147,277.8408,133.2854
2015-05-12T18:00:00Z,12.57,167.2032,107.3649
2015-05-12T19:00:00Z,11.551,59.2565,74.4882
2015-05-12T20:00:00Z,9.684,4.1591,19.4833
2015-05-12T21:00:00Z,8.552,0.004,0.0792
2015-05-12T22:00:00Z,8.031,0,0
2015-05-12T23:00:00Z,7.445,0,0
2015-05-13T00:00:00Z,6.839,0,0
2015-05-13T01:00:00Z,6.212,0,0
2015-05-13T02:00:00Z,5.617,0,0
2015-05-13T03:00:00Z,5.179,0,0
2015-05-13T04:00:00Z,4.891,0,0.0001
2015-05-13T05:00:00Z,4.934,1.6328,9.4103
2015-05-13T06:00:00Z,6.295,30.3786,61.6569
2015-05-13T07:00:00Z,7.742,124.7214,100.3471
2015-05-13T08:00:00Z,9.832,299.1151,99.4901
2015-05-13T09:00:00Z,11.443,449.669,100.6275
2015-05-13T10:00:00Z,12.534,563.0437,107.0309
2015-05-13T11:00:00Z,13.459,655.8646,108.6162
2015-05-13T12:00:00Z,14.22,706.8065,109.4599
2015-05-13T13:00:00Z,14.82,719.4471,107.5824
2015-05-13T14:00:00Z,15.201,674.4492,108.7737
2015-05-13T15:00:00Z,15.337,589.5988,108.6352
2015-05-13T16:00:00Z,15.206,473.4947,106.4355
2015-05-13T17:00:00Z,14.78,327.6877,105.2749
2015-05-13T18:00:00Z,14.017,170.0459,101.2385
2015-05-13T19:00:00Z,12.672,57.6912,72.658
2015-05-13T20:00:00Z,10.357,5.5379,20.1583
2015-05-13T21:00:00Z,8.837,0.0121,0.1315
2015-05-13T22:00:00Z,7.972,0,0
2015-05-13T23:00:00Z,7.191,0,0
2015-05-14T00:00:00Z,6.573,0,0
2015-05-14T01:00:00Z,6.187,0,0
2015-05-14T02:00:00Z,5.993,0,0
2015-05-14T03:00:00Z,5.896,0,0
2015-05-14T04:00:00Z,5.815,0,0.0006
2015-05-14T05:00:00Z,5.844,0.7535,9.048
2015-05-14T06:00:00Z,6.68,10.5845,64.228
2015-05-14T07:00:00Z,7.75,44.5955,136.1243
2015-05-14T08:00:00Z,8.715,74.6672,198.8777
2015-05-14T09:00:00Z,9.517,95.2102,255.918
2015-05-14T10:00:00Z,10.113,119.1766,304.0228
2015-05-14T11:00:00Z,10.569,141.4967,339.4811
2015-05-14T12:00:00Z,10.859,135.6019,359.7083
2015-05-14T13:00:00Z,10.949,106.6364,359.3525
2015-05-14T14:00:00Z,10.903,82.1572,339.6982
2015-05-14T15:00:00Z,10.755,62.2761,304.0181
2015-05-14T16:00:00Z,10.518,43.5695,253.4571
2015-05-14T17:00:00Z,10.196,30.0572,197.2797
2015-05-14T18:00:00Z,9.741,17.7103,135.3322
2015-05-14T19:00:00Z,9.122,7.1901,71.5802
2015-05-14T20:00:00Z,8.273,1.214,17.1416
2015-05-14T21:00:00Z,7.448,0.0122,0.1849
2015-05-14T22:00:00Z,7.015,0,0
2015-05-14T23:00:00Z,6.621,0,0
2015-05-15T00:00:00Z,6.263,0,0
2015-05-15T01:00:00Z,5.94,0,0
2015-05-15T02:00:00Z,5.54,0,0
2015-05-15T03:00:00Z,5.029,0,0
2015-05-15T04:00:00Z,4.558,0,0.0006
2015-05-15T05:00:00Z,4.282,1.7638,11.1771
2015-05-15T06:00:00Z,5.329,43.6548,65.7612
2015-05-15T07:00:00Z,6.757,163.2916,94.1019
2015-05-15T08:00:00Z,8.188,293.48,111.9965
2015-05-15T09:00:00Z,9.565,412.5743,128.5419
2015-05-15T10:00:00Z,10.741,501.2411,146.5159
2015-05-15T11:00:00Z,11.782,563.9273,161.0596
2015-05-15T12:00:00Z,12.655,572.6391,180.6839
2015-05-15T13:00:00Z,13.319,510.8545,212.159
2015-05-15T14:00:00Z,13.668,368.5768,258.9978
2015-05-15T15:00:00Z,13.675,195.8827,288.9492
2015-05-15T16:00:00Z,13.484,91.3472,260.9223
2015-05-15T17:00:00Z,13.162,36.2547,195.2236
2015-05-15T18:00:00Z,12.625,10.8229,115.3635
2015-05-15T19:00:00Z,11.824,2.6129,50.7476
2015-05-15T20:00:00Z,11.004,0.3316,10.4305
2015-05-15T21:00:00Z,10.481,0.0029,0.1118
2015-05-15T22:00:00Z,10.171,0,0
2015-05-15T23:00:00Z,9.978,0,0
2015-05-16T00:00:00Z,9.845,0,0
2015-05-16T01:00:00Z,9.756,0,0
2015-05-16T02:00:00Z,9.69,0,0
2015-05-16T03:00:00Z,9.544,0,0
2015-05-16T04:00:00Z,9.347,0.0001,0.0011
2015-05-16T05:00:00Z,9.192,0.7417,8.7523
2015-05-16T06:00:00Z,9.417,13.574,62.6956
2015-05-16T07:00:00Z,10.02,73.9494,122.527
2015-05-16T08:00:00Z,10.809,215.5148,141.4167
2015-05-16T09:00:00Z,11.572,363.884,141.1338
2015-05-16T10:00:00Z,12.307,549.4328,118.5757
2015-05-16T11:00:00Z,12.858,646.7022,116.1037
2015-05-16T12:00:00Z,13.306,709.7114,112.4163
2015-05-16T13:00:00Z,13.633,731.3016,107.146
2015-05-16T14:00:00Z,13.782,693.248,106.0127
2015-05-16T15:00:00Z,13.714,600.5298,108.5206
2015-05-16T16:00:00Z,13.473,480.5308,107.8964
2015-05-16T17:00:00Z,13.059,340.2554,104.2006
2015-05-16T18:00:00Z,12.426,199.0139,94.0257
2015-05-16T19:00:00Z,11.341,71.1659,73.18
2015-05-16T20:00:00Z,9.354,6.3997,23.7429
2015-05-16T21:00:00Z,7.996,0.015,0.2156
2015-05-16T22:00:00Z,7.485,0,0
2015-05-16T23:00:00Z,7.06,0,0
2015-05-17T00:00:00Z,6.672,0,0
2015-05-17T01:00:00Z,6.307,0,0
2015-05-17T02:00:00Z,5.923,0,0
2015-05-17T03:00:00Z,5.589,0,0
2015-05-17T04:00:00Z,5.362,0.0001,0.0012
2015-05-17T05:00:00Z,5.439,1.7854,12.7058
2015-05-17T06:00:00Z,6.632,28.6458,71.2761
2015-05-17T07:00:00Z,8.127,124.16,114.974
2015-05-17T08:00:00Z,9.886,251.6894,136.0499
2015-05-17T09:00:00Z,11.06,340.1161,165.4116
2015-05-17T10:00:00Z,11.885,404.1451,195.0349
2015-05-17T11:00:00Z,12.537,433.5679,224.6981
2015-05-17T12:00:00Z,13.01,409.2014,259.4482
2015-05-17T13:00:00Z,13.278,338.0307,292.9695
2015-05-17T14:00:00Z,13.376,256.8382,308.1884
2015-05-17T15:00:00Z,13.266,175.7117,299.1309
2015-05-17T16:00:00Z,12.98,114.9399,264.1614
2015-05-17T17:00:00Z,12.532,69.6923,212.9647
2015-05-17T18:00:00Z,11.858,23.4182,139.4822
2015-05-17T19:00:00Z,10.943,5.404,65.8931
2015-05-17T20:00:00Z,9.86,0.5666,14.022
2015-05-17T21:00:00Z,9.151,0.0037,0.152
2015-05-17T22:00:00Z,8.76,0,0
2015-05-17T23:00:00Z,8.393,0,0
2015-05-18T00:00:00Z,8.083,0,0
2015-05-18T01:00:00Z,7.826,0,0
2015-05-18T02:00:00Z,7.609,0,0
2015-05-18T03:00:00Z,7.444,0,0
2015-05-18T04:00:00Z,7.357,0,0.001
2015-05-18T05:00:00Z,7.384,0.162,6.3577
2015-05-18T06:00:00Z,7.697,1.0245,34.1943
2015-05-18T07:00:00Z,8.115,2.0508,65.1026
2015-05-18T08:00:00Z,8.69,4.389,111.2939
2015-05-18T09:00:00Z,9.293,7.9626,161.2999
2015-05-18T10:00:00Z,9.83,15.7298,222.9936
2015-05-18T11:00:00Z,10.507,45.1156,314.1618
2015-05-18T12:00:00Z,11.117,95.0801,361.7724
2015-05-18T13:00:00Z,11.613,191.6296,362.0838
2015-05-18T14:00:00Z,11.973,319.3702,303.0827
2015-05-18T15:00:00Z,12.005,356.4794,248.1161
2015-05-18T16:00:00Z,11.746,280.8084,224.5227
2015-05-18T17:00:00Z,11.288,171.4983,201.3015
2015-05-18T18:00:00Z,10.628,78.9257,158.3403
2015-05-18T19:00:00Z,9.703,19.3072,91.1308
2015-05-18T20:00:00Z,8.532,1.3805,20.9664
2015-05-18T21:00:00Z,7.669,0.0039,0.1787
2015-05-18T22:00:00Z,7.181,0,0
2015-05-18T23:00:00Z,6.775,0,0
2015-05-19T00:00:00Z,6.47,0,0
2015-05-19T01:00:00Z,6.269,0,0
2015-05-19T02:00:00Z,6.104,0,0
2015-05-19T03:00:00Z,5.982,0,0
2015-05-19T04:00:00Z,5.926,0,0.001
2015-05-19T05:00:00Z,5.958,0.5221,10.2834
2015-05-19T06:00:00Z,6.451,7.6384,64.37
2015-05-19T07:00:00Z,7.2,34.6126,136.5937
2015-05-19T08:00:00Z,8.089,117.0906,198.3359
2015-05-19T09:00:00Z,8.907,172.0026,245.2898
2015-05-19T10:00:00Z,9.571,184.1432,294.0141
2015-05-19T11:00:00Z,10.112,189.5709,331.0987
2015-05-19T12:00:00Z,10.49,188.9859,352.2795
2015-05-19T13:00:00Z,10.738,183.6477,356.3096
2015-05-19T14:00:00Z,10.873,171.073,344.2003
2015-05-19T15:00:00Z,10.839,136.4635,317.2108
2015-05-19T16:00:00Z,10.634,95.7665,274.0456
2015-05-19T17:00:00Z,10.293,62.9553,218.0895
2015-05-19T18:00:00Z,9.826,35.9096,154.0981
2015-05-19T19:00:00Z,9.122,14.1515,86.4459
2015-05-19T20:00:00Z,8.029,1.8171,22.7146
2015-05-19T21:00:00Z,7.149,0.0122,0.3253
2015-05-19T22:00:00Z,6.715,0,0
2015-05-19T23:00:00Z,6.343,0,0
2015-05-20T00:00:00Z,6.009,0,0
2015-05-20T01:00:00Z,5.736,0,0
2015-05-20T02:00:00Z,5.497,0,0
2015-05-20T03:00:00Z,5.295,0,0
2015-05-20T04:00:00Z,5.151,0.0002,0.0036
2015-05-20T05:00:00Z,5.149,1.4219,13.3148
2015-05-20T06:00:00Z,5.944,21.3199,71.5504
2015-05-20T07:00:00Z,7.225,115.3932,118.2496
2015-05-20T08:00:00Z,8.805,274.6236,124.2008
2015-05-20T09:00:00Z,10.055,408.816,131.8347
2015-05-20T10:00:00Z,10.972,496.5661,148.5273
2015-05-20T11:00:00Z,11.717,554.9839,164.0596
2015-05-20T12:00:00Z,12.26,556.1916,185.511
2015-05-20T13:00:00Z,12.666,527.6404,200.5542
2015-05-20T14:00:00Z,12.963,499.8095,196.5928
2015-05-20T15:00:00Z,13.076,440.2391,187.2647
2015-05-20T16:00:00Z,12.998,345.9206,177.4301
2015-05-20T17:00:00Z,12.698,214.6426,169.8716
2015-05-20T18:00:00Z,12.164,93.1843,143.8429
2015-05-20T19:00:00Z,11.288,30.7388,88.949
2015-05-20T20:00:00Z,9.577,3.7886,26.3997
2015-05-20T21:00:00Z,8.206,0.01,0.2834
2015-05-20T22:00:00Z,7.681,0,0
2015-05-20T23:00:00Z,7.181,0,0
2015-05-21T00:00:00Z,6.754,0,0
2015-05-21T01:00:00Z,6.43,0,0
2015-05-21T02:00:00Z,6.154,0,0
2015-05-21T03:00:00Z,5.898,0,0
2015-05-21T04:00:00Z,5.707,0.0001,0.0026
2015-05-21T05:00:00Z,5.89,1.4343,14.4358
2015-05-21T06:00:00Z,7.264,16.3399,72.0552
2015-05-21T07:00:00Z,8.49,59.6985,135.5374
2015-05-21T08:00:00Z,10.137,139.5025,183.3468
2015-05-21T09:00:00Z,11.525,224.1621,216.0209
2015-05-21T10:00:00Z,12.562,325.0302,230.2357
2015-05-21T11:00:00Z,13.427,405.2533,236.4319
2015-05-21T12:00:00Z,14.115,434.5348,243.9888
2015-05-21T13:00:00Z,14.755,495.7654,221.5268
2015-05-21T14:00:00Z,15.221,490.705,205.1587
2015-05-21T15:00:00Z,15.47,459.4485,183.0585
2015-05-21T16:00:00Z,15.434,382.9731,164.3871
2015-05-21T17:00:00Z,15.108,266.3571,150.7502
2015-05-21T18:00:00Z,14.488,136.1881,132.9621
2015-05-21T19:00:00Z,13.4,41.6435,91.2179
2015-05-21T20:00:00Z,11.638,3.6497,27.1769
2015-05-21T21:00:00Z,10.45,0.0113,0.3334
2015-05-21T22:00:00Z,10.023,0,0
2015-05-21T23:00:00Z,9.624,0,0
2015-05-22T00:00:00Z,9.242,0,0
2015-05-22T01:00:00Z,8.862,0,0
2015-05-22T02:00:00Z,8.542,0,0
2015-05-22T03:00:00Z,8.362,0,0
2015-05-22T04:00:00Z,8.385,0.0002,0.0056
2015-05-22T05:00:00Z,8.604,1.0446,14.1795
2015-05-22T06:00:00Z,9.413,8.6343,67.4384
2015-05-22T07:00:00Z,10.46,28.9707,135.0268
2015-05-22T08:00:00Z,12.025,78.7319,203.3121
2015-05-22T09:00:00Z,13.417,136.3772,254.6788
2015-05-22T10:00:00Z,14.396,166.1598,296.9806
2015-05-22T11:00:00Z,15.134,204.9853,324.1981
2015-05-22T12:00:00Z,15.787,273.0164,324.0014
2015-05-22T13:00:00Z,16.377,362.0527,294.0019
2015-05-22T14:00:00Z,16.706,353.8713,279.1657
2015-05-22T15:00:00Z,16.732,274.1287,276.6633
2015-05-22T16:00:00Z,16.457,150.0849,266.0439
2015-05-22T17:00:00Z,16.02,75.5031,218.3824
2015-05-22T18:00:00Z,15.459,41.8534,156.6451
2015-05-22T19:00:00Z,14.634,18.8257,91.751
2015-05-22T20:00:00Z,13.15,3.1511,27.8087
2015-05-22T21:00:00Z,11.809,0.0495,0.7179
2015-05-22T22:00:00Z,11.251,0,0
2015-05-22T23:00:00Z,10.847,0,0
2015-05-23T00:00:00Z,10.398,0,0
2015-05-23T01:00:00Z,9.942,0,0
2015-05-23T02:00:00Z,9.487,0,0
2015-05-23T03:00:00Z,9.015,0,0
2015-05-23T04:00:00Z,8.578,0.0004,0.0095
2015-05-23T05:00:00Z,8.495,2.0073,17.0478
2015-05-23T06:00:00Z,9.428,26.3678,77.9647
2015-05-23T07:00:00Z,10.639,119.6257,124.6424
2015-05-23T08:00:00Z,12.103,240.4087,147.9739
2015-05-23T09:00:00Z,13.353,332.9813,176.107
2015-05-23T10:00:00Z,14.215,351.7225,223.3699
2015-05-23T11:00:00Z,14.88,371.4899,257.4384
2015-05-23T12:00:00Z,15.375,358.7508,286.198
2015-05-23T13:00:00Z,15.697,310.2844,309.1791
2015-05-23T14:00:00Z,15.82,239.8083,318.5376
2015-05-23T15:00:00Z,15.764,167.0679,305.5483
2015-05-23T16:00:00Z,15.603,114.1468,268.7567
2015-05-23T17:00:00Z,15.345,78.0772,216.7159
2015-05-23T18:00:00Z,14.94,50.2892,157.3909
2015-05-23T19:00:00Z,14.224,21.2189,92.5457
2015-05-23T20:00:00Z,12.82,3.1411,28.4511
2015-05-23T21:00:00Z,11.463,0.0166,0.485
2015-05-23T22:00:00Z,10.778,0,0
2015-05-23T23:00:00Z,10.206,0,0
2015-05-24T00:00:00Z,9.766,0,0
2015-05-24T01:00:00Z,9.418,0,0
2015-05-24T02:00:00Z,9.104,0,0
2015-05-24T03:00:00Z,8.846,0,0
2015-05-24T04:00:00Z,8.692,0.0003,0.0101
2015-05-24T05:00:00Z,8.811,1.3009,16.4629
2015-05-24T06:00:00Z,9.745,12.1965,75.225
2015-05-24T07:00:00Z,10.743,31.9884,140.4067
2015-05-24T08:00:00Z,11.803,62.0312,205.6879
2015-05-24T09:00:00Z,12.786,98.7195,262.4069
2015-05-24T10:00:00Z,13.671,151.2579,306.6631
2015-05-24T11:00:00Z,14.363,188.1446,336.2078
2015-05-24T12:00:00Z,14.805,190.6058,355.1181
2015-05-24T13:00:00Z,15.064,189.5955,358.393
2015-05-24T14:00:00Z,15.171,179.2584,346.497
2015-05-24T15:00:00Z,15.032,135.8976,320.0682
2015-05-24T16:00:00Z,14.745,102.3431,277.2822
2015-05-24T17:00:00Z,14.394,82.5276,224.3077
2015-05-24T18:00:00Z,13.844,53.174,163.7628
2015-05-24T19:00:00Z,12.993,17.0032,92.9399
2015-05-24T20:00:00Z,11.751,2.5824,28.3731
2015-05-24T21:00:00Z,10.532,0.0358,0.7771
2015-05-24T22:00:00Z,9.779,0,0
2015-05-24T23:00:00Z,9.059,0,0
2015-05-25T00:00:00Z,8.306,0,0
2015-05-25T01:00:00Z,7.686,0,0
2015-05-25T02:00:00Z,7.3,0,0
2015-05-25T03:00:00Z,6.98,0,0
2015-05-25T04:00:00Z,6.786,0.001,0.0228
2015-05-25T05:00:00Z,7.009,2.472,19.7465
2015-05-25T06:00:00Z,8.18,27.3794,82.7896
2015-05-25T07:00:00Z,9.569,83.7297,141.9092
2015-05-25T08:00:00Z,10.772,140.7844,195.3458
2015-05-25T09:00:00Z,11.593,165.7848,250.1661
2015-05-25T10:00:00Z,12.3,198.8468,293.5241
2015-05-25T11:00:00Z,12.966,238.255,321.4775
2015-05-25T12:00:00Z,13.477,233.2667,346.3003
2015-05-25T13:00:00Z,13.699,153.9949,363.5623
2015-05-25T14:00:00Z,13.736,94.2131,345.2196
2015-05-25T15:00:00Z,13.725,69.3527,310.6865
2015-05-25T16:00:00Z,13.637,54.3375,266.6115
2015-05-25T17:00:00Z,13.388,37.1718,209.9371
2015-05-25T18:00:00Z,13,21.9766,147.8363
2015-05-25T19:00:00Z,12.387,9.6589,84.129
2015-05-25T20:00:00Z,11.297,2.5077,28.843
2015-05-25T21:00:00Z,10.114,0.0542,0.9818
2015-05-25T22:00:00Z,9.538,0,0
2015-05-25T23:00:00Z,8.999,0,0
