utc_timestamp,GB_GBN_load_actual_tso,GB_GBN_load_forecast_entsoe_transparency,GB_GBN_price_day_ahead,GB_GBN_solar_capacity,GB_GBN_solar_generation_actual
2015-06-04T10:00:00Z,32698,39886,46.17,5000,6268
2015-06-04T11:00:00Z,32325,40086,43.63,5000,6837
2015-06-04T12:00:00Z,31678,39772,40.98,5000,7048
2015-06-04T13:00:00Z,31270,39370,39.27,5000,6659
2015-06-04T14:00:00Z,31429,39072,38.61,5000,5880
2015-06-04T15:00:00Z,32962,39884,57.05,5000,4882
2015-06-04T16:00:00Z,33998,40753,62.08,5000,3642
2015-06-04T17:00:00Z,34398,40018,58.75,5000,2329
2015-06-04T18:00:00Z,34259,38565,46.01,5000,1310
2015-06-04T19:00:00Z,33458,36440,43.91,5000,663
2015-06-04T20:00:00Z,32834,35531,44.92,5000,437
2015-06-04T21:00:00Z,31130,34498,41.46,5000,234
2015-06-04T22:00:00Z,27039,30423,44.51,5000,0
2015-06-04T23:00:00Z,24100,26989,41.02,5000,0
2015-06-05T00:00:00Z,23240,25776,39.38,5000,0
2015-06-05T01:00:00Z,22765,25169,35.01,5000,0
2015-06-05T02:00:00Z,22327,24777,32.53,5000,0
2015-06-05T03:00:00Z,21923,24458,24.94,5000,0
2015-06-05T04:00:00Z,22558,24405,32.94,5000,134
2015-06-05T05:00:00Z,26860,27936,40.51,5000,390
2015-06-05T06:00:00Z,32564,34046,41.09,5000,1245
2015-06-05T07:00:00Z,34738,37632,58.99,5000,2186
2015-06-05T08:00:00Z,35096,38972,58.99,5000,3385
2015-06-05T09:00:00Z,34922,39810,48.76,5000,4002
2015-06-05T10:00:00Z,34352,40268,44.4,5000,4505
2015-06-05T11:00:00Z,33762,40468,44,5000,5326
2015-06-05T12:00:00Z,32580,39791,40.93,5000,5250
2015-06-05T13:00:00Z,31946,38998,40.06,5000,4958
2015-06-05T14:00:00Z,31438,38217,38.67,5000,4622
2015-06-05T15:00:00Z,32110,38841,45.48,5000,4170
2015-06-05T16:00:00Z,32488,39180,49.49,5000,3264
2015-06-05T17:00:00Z,32090,38139,44.04,5000,2250
2015-06-05T18:00:00Z,31454,36762,44.1,5000,1328
2015-06-05T19:00:00Z,30492,34928,42.01,5000,683
2015-06-05T20:00:00Z,29901,33896,42.03,5000,364
2015-06-05T21:00:00Z,28941,32976,38.06,5000,330
2015-06-05T22:00:00Z,25736,29906,45.01,5000,29
2015-06-05T23:00:00Z,22834,26824,38.62,5000,0
2015-06-06T00:00:00Z,21680,24958,38,5000,0
2015-06-06T01:00:00Z,20677,24126,29.01,5000,0
2015-06-06T02:00:00Z,20077,23225,15.46,5000,0
2015-06-06T03:00:00Z,19184,22639,13.94,5000,0
2015-06-06T04:00:00Z,18842,21953,14.97,5000,240
2015-06-06T05:00:00Z,20425,23466,17.82,5000,874
2015-06-06T06:00:00Z,22704,26620,32.09,5000,1780
2015-06-06T07:00:00Z,24777,30178,40.55,5000,2998
2015-06-06T08:00:00Z,26200,32746,46.05,5000,4321
2015-06-06T09:00:00Z,26286,34014,42.92,5000,5047
2015-06-06T10:00:00Z,25934,34468,41.06,5000,5543
2015-06-06T11:00:00Z,25242,34531,40.01,5000,6003
2015-06-06T12:00:00Z,24266,33760,36.05,5000,6010
2015-06-06T13:00:00Z,23440,32814,34.5,5000,5650
2015-06-06T14:00:00Z,23290,32200,34.5,5000,5363
2015-06-06T15:00:00Z,24252,32576,38.07,5000,4496
2015-06-06T16:00:00Z,26114,33778,44.97,5000,3446
2015-06-06T17:00:00Z,27032,34032,48.01,5000,2822
2015-06-06T18:00:00Z,27382,33358,48.02,5000,2126
2015-06-06T19:00:00Z,27048,32543,47.9,5000,1163
2015-06-06T20:00:00Z,27096,31490,52.13,5000,926
2015-06-06T21:00:00Z,26976,30631,47.96,5000,479
2015-06-06T22:00:00Z,24532,28256,45.05,5000,56
2015-06-06T23:00:00Z,21952,25380,40.56,5000,0
2015-06-07T00:00:00Z,20942,23050,38.93,5000,0
2015-06-07T01:00:00Z,20188,22946,34.94,5000,0
2015-06-07T02:00:00Z,19628,22312,23.56,5000,0
2015-06-07T03:00:00Z,18842,21826,17.93,5000,0
2015-06-07T04:00:00Z,18426,21108,15.29,5000,244
2015-06-07T05:00:00Z,19410,21508,17.93,5000,885
2015-06-07T06:00:00Z,20604,23367,31.91,5000,1810
2015-06-07T07:00:00Z,22287,26306,34.94,5000,2988
2015-06-07T08:00:00Z,23952,29316,40,5000,4473
2015-06-07T09:00:00Z,24908,31830,42,5000,5692
2015-06-07T10:00:00Z,25232,32882,40.51,5000,6436
2015-06-07T11:00:00Z,25178,33668,40.09,5000,6794
2015-06-07T12:00:00Z,24432,33302,40.51,5000,6850
2015-06-07T13:00:00Z,23794,32537,39,5000,6383
2015-06-07T14:00:00Z,23800,32288,36,5000,6015
2015-06-07T15:00:00Z,25182,32940,40.04,5000,4963
2015-06-07T16:00:00Z,27010,33912,47.96,5000,3916
2015-06-07T17:00:00Z,28317,34151,56.45,5000,2829
2015-06-07T18:00:00Z,29048,33599,53.46,5000,1722
2015-06-07T19:00:00Z,29030,32410,53.34,5000,858
2015-06-07T20:00:00Z,29062,31596,58.08,5000,542
2015-06-07T21:00:00Z,28335,31104,47.94,5000,616
2015-06-07T22:00:00Z,24932,27726,52.05,5000,9
2015-06-07T23:00:00Z,22361,24723,40.94,5000,0
2015-06-08T00:00:00Z,21656,23474,37.24,5000,0
2015-06-08T01:00:00Z,21226,23027,37.02,5000,0
2015-06-08T02:00:00Z,20894,22684,33.79,5000,0
2015-06-08T03:00:00Z,20498,22535,28.74,5000,0
2015-06-08T04:00:00Z,21342,22540,36.06,5000,244
2015-06-08T05:00:00Z,26028,26030,41.96,5000,900
2015-06-08T06:00:00Z,31439,32463,42.08,5000,2080
2015-06-08T07:00:00Z,32888,36597,47.03,5000,3256
2015-06-08T08:00:00Z,32892,38006,55.03,5000,4660
2015-06-08T09:00:00Z,32744,38901,48.09,5000,5240
2015-06-08T10:00:00Z,33212,39441,47.04,5000,5073
2015-06-08T11:00:00Z,33042,39655,47.5,5000,5163
2015-06-08T12:00:00Z,32762,39276,54.91,5000,4729
2015-06-08T13:00:00Z,32643,38986,45.95,5000,4426
2015-06-08T14:00:00Z,32626,38827,40.05,5000,3968
2015-06-08T15:00:00Z,34126,39700,54.93,5000,3498
2015-06-08T16:00:00Z,35218,40472,57.93,5000,2667
2015-06-08T17:00:00Z,34884,39860,55.18,5000,1859
2015-06-08T18:00:00Z,34272,38799,54.35,5000,1334
2015-06-08T19:00:00Z,33324,37536,48.09,5000,640
2015-06-08T20:00:00Z,32375,35978,46.06,5000,428
2015-06-08T21:00:00Z,30549,34474,39.51,5000,304
2015-06-08T22:00:00Z,26698,30166,45.07,5000,0
2015-06-08T23:00:00Z,24028,26446,36.99,5000,0
2015-06-09T00:00:00Z,23196,25306,36.74,5000,0
2015-06-09T01:00:00Z,22699,24859,34.72,5000,0
2015-06-09T02:00:00Z,22362,24300,33.79,5000,0
2015-06-09T03:00:00Z,21835,24078,32.73,5000,0
2015-06-09T04:00:00Z,22626,24148,34.94,5000,230
2015-06-09T05:00:00Z,27113,28104,45.09,5000,842
2015-06-09T06:00:00Z,32076,34713,43.21,5000,2020
2015-06-09T07:00:00Z,33558,38026,47.01,5000,3096
2015-06-09T08:00:00Z,33642,38713,52.91,5000,4030
2015-06-09T09:00:00Z,33432,38817,45.91,5000,4409
2015-06-09T10:00:00Z,33753,39485,44.9,5000,4421
2015-06-09T11:00:00Z,33869,40094,43.51,5000,4391
2015-06-09T12:00:00Z,33411,39730,41.09,5000,4360
2015-06-09T13:00:00Z,33032,39250,40.08,5000,4221
2015-06-09T14:00:00Z,32977,38848,39.94,5000,4020
2015-06-09T15:00:00Z,34276,39864,53.99,5000,3701
2015-06-09T16:00:00Z,35104,40664,56.98,5000,2993
2015-06-09T17:00:00Z,34804,40358,52.53,5000,2104
2015-06-09T18:00:00Z,34234,39438,50.91,5000,1308
2015-06-09T19:00:00Z,33520,38053,44.92,5000,628
2015-06-09T20:00:00Z,32726,35924,42.92,5000,358
2015-06-09T21:00:00Z,31117,34282,44.35,5000,290
2015-06-09T22:00:00Z,26993,30076,41.55,5000,0
2015-06-09T23:00:00Z,24272,26580,37.24,5000,0
2015-06-10T00:00:00Z,23514,25386,36.8,5000,0
2015-06-10T01:00:00Z,23028,25154,35.91,5000,0
2015-06-10T02:00:00Z,22610,24756,24.99,5000,0
2015-06-10T03:00:00Z,22076,24336,19.44,5000,0
2015-06-10T04:00:00Z,22901,24460,32.97,5000,184
2015-06-10T05:00:00Z,27432,28236,42.36,5000,696
2015-06-10T06:00:00Z,32824,34563,44.58,5000,1868
2015-06-10T07:00:00Z,34400,37833,45.83,5000,3094
2015-06-10T08:00:00Z,34364,38693,47.01,5000,4035
2015-06-10T09:00:00Z,33760,39168,43.19,5000,4695
2015-06-10T10:00:00Z,33422,39790,43.63,5000,5476
2015-06-10T11:00:00Z,32870,40106,45,5000,5947
2015-06-10T12:00:00Z,32130,39614,37.57,5000,6232
2015-06-10T13:00:00Z,31392,38866,37.05,5000,6233
2015-06-10T14:00:00Z,31346,38373,36.95,5000,5910
2015-06-10T15:00:00Z,32580,39244,45.48,5000,5292
2015-06-10T16:00:00Z,33604,39950,52.76,5000,4285
2015-06-10T17:00:00Z,33650,39407,49.49,5000,2607
2015-06-10T18:00:00Z,33510,38519,45.9,5000,1532
2015-06-10T19:00:00Z,32899,36926,41.49,5000,726
2015-06-10T20:00:00Z,32214,35028,41.73,5000,412
2015-06-10T21:00:00Z,30745,33596,37,5000,282
2015-06-10T22:00:00Z,26930,29746,46.52,5000,10
2015-06-10T23:00:00Z,23962,26369,39.91,5000,0
2015-06-11T00:00:00Z,23049,25196,37.68,5000,0
2015-06-11T01:00:00Z,22448,24880,34.92,5000,0
2015-06-11T02:00:00Z,22079,24456,29.98,5000,0
2015-06-11T03:00:00Z,21542,24015,29.91,5000,0
2015-06-11T04:00:00Z,22270,24112,33.52,5000,222
2015-06-11T05:00:00Z,26508,27852,41.52,5000,774
2015-06-11T06:00:00Z,31833,34116,44.51,5000,1990
2015-06-11T07:00:00Z,33386,37374,57.95,5000,3073
2015-06-11T08:00:00Z,33324,38220,55.6,5000,4376
2015-06-11T09:00:00Z,32652,38682,45,5000,5538
2015-06-11T10:00:00Z,32282,39364,40.87,5000,6490
2015-06-11T11:00:00Z,31989,39728,43.8,5000,6998
2015-06-11T12:00:00Z,31484,39304,38.17,5000,7137
2015-06-11T13:00:00Z,31310,38624,38.15,5000,6578
2015-06-11T14:00:00Z,31666,38202,38.05,5000,5739
2015-06-11T15:00:00Z,33147,39126,55.62,5000,4682
2015-06-11T16:00:00Z,33821,39876,57.19,5000,3447
2015-06-11T17:00:00Z,33904,39318,52.09,5000,2285
2015-06-11T18:00:00Z,33744,38404,49.09,5000,1318
2015-06-11T19:00:00Z,32906,36796,42.9,5000,766
2015-06-11T20:00:00Z,32136,34892,43.76,5000,321
2015-06-11T21:00:00Z,30749,33586,40.37,5000,237
2015-06-11T22:00:00Z,26939,29848,42,5000,0
2015-06-11T23:00:00Z,24055,26552,37.02,5000,0
2015-06-12T00:00:00Z,23157,25394,36.72,5000,0
2015-06-12T01:00:00Z,22608,24802,34.96,5000,0
2015-06-12T02:00:00Z,22150,24396,30.87,5000,0
2015-06-12T03:00:00Z,21650,24120,29.28,5000,0
2015-06-12T04:00:00Z,22300,23936,31.53,5000,234
2015-06-12T05:00:00Z,26544,26384,39.89,5000,729
2015-06-12T06:00:00Z,32013,32318,41.84,5000,1679
2015-06-12T07:00:00Z,34024,36868,50.47,5000,2793
2015-06-12T08:00:00Z,34286,38218,52.34,5000,4015
2015-06-12T09:00:00Z,34114,39053,51.17,5000,4881
2015-06-12T10:00:00Z,34058,40083,48.7,5000,5026
2015-06-12T11:00:00Z,33900,40056,45.54,5000,4868
2015-06-12T12:00:00Z,33704,39353,44.06,5000,4774
2015-06-12T13:00:00Z,33702,38676,39.59,5000,4216
2015-06-12T14:00:00Z,33697,37924,36.7,5000,3008
2015-06-12T15:00:00Z,34868,37903,46.14,5000,2621
2015-06-12T16:00:00Z,35520,38707,47,5000,1905
2015-06-12T17:00:00Z,34930,38224,45.58,5000,1110
2015-06-12T18:00:00Z,33932,37050,45.98,5000,688
2015-06-12T19:00:00Z,32682,35623,45.02,5000,489
2015-06-12T20:00:00Z,31941,33743,43.67,5000,366
2015-06-12T21:00:00Z,30242,32736,43.29,5000,200
2015-06-12T22:00:00Z,26964,30364,44.57,5000,101
2015-06-12T23:00:00Z,24278,27131,37.94,5005,0
2015-06-13T00:00:00Z,22982,24712,36.15,5005,0
2015-06-13T01:00:00Z,21972,23720,35.96,5005,0
2015-06-13T02:00:00Z,21464,23055,33.96,5005,0
2015-06-13T03:00:00Z,20833,22586,28.98,5005,0
2015-06-13T04:00:00Z,20648,22046,28.52,5005,46
2015-06-13T05:00:00Z,22250,23302,33.91,5005,162
2015-06-13T06:00:00Z,25367,26294,35.32,5005,406
2015-06-13T07:00:00Z,29012,30381,40.96,5005,940
2015-06-13T08:00:00Z,31427,33900,49.93,5005,1713
2015-06-13T09:00:00Z,32128,35528,51.62,5005,2379
2015-06-13T10:00:00Z,32064,36136,50.09,5005,2725
2015-06-13T11:00:00Z,31574,36490,44.96,5005,2611
2015-06-13T12:00:00Z,30662,35618,43.99,5005,2735
2015-06-13T13:00:00Z,29700,34574,36.51,5005,2926
2015-06-13T14:00:00Z,29367,34014,35.98,5005,2744
2015-06-13T15:00:00Z,30100,34336,41.96,5005,2365
2015-06-13T16:00:00Z,31524,35614,54.9,5005,1927
2015-06-13T17:00:00Z,31789,35691,51.98,5005,1380
2015-06-13T18:00:00Z,31204,34374,51.79,5005,826
2015-06-13T19:00:00Z,30209,32374,41.96,5005,441
2015-06-13T20:00:00Z,29706,31184,42.51,5005,329
2015-06-13T21:00:00Z,28584,31020,45.74,5005,221
2015-06-13T22:00:00Z,25660,28742,45.59,5005,0
2015-06-13T23:00:00Z,23248,25803,42.92,5005,0
2015-06-14T00:00:00Z,22139,24426,43.05,5005,0
2015-06-14T01:00:00Z,21381,23272,38.04,5005,0
2015-06-14T02:00:00Z,20632,22532,34.45,5005,0
2015-06-14T03:00:00Z,19790,22018,28.96,5005,0
2015-06-14T04:00:00Z,19344,21409,28.91,5005,95
2015-06-14T05:00:00Z,20270,21952,33,5005,334
2015-06-14T06:00:00Z,22063,24030,31.92,5005,740
2015-06-14T07:00:00Z,24753,27253,33.52,5005,1368
2015-06-14T08:00:00Z,27324,30622,36.57,5005,2055
2015-06-14T09:00:00Z,28908,33664,42.91,5005,2501
2015-06-14T10:00:00Z,29420,35336,53.01,5005,3433
2015-06-14T11:00:00Z,29642,36082,53.39,5005,3985
2015-06-14T12:00:00Z,29062,35627,39.79,5005,3639
2015-06-14T13:00:00Z,28436,34972,36.09,5005,3318
2015-06-14T14:00:00Z,28463,34451,36.04,5005,3003
2015-06-14T15:00:00Z,29503,34970,44.5,5005,2636
2015-06-14T16:00:00Z,30636,35792,50.47,5005,2239
2015-06-14T17:00:00Z,30881,35731,54.63,5005,1554
2015-06-14T18:00:00Z,30822,34786,53.5,5005,1000
2015-06-14T19:00:00Z,30188,33597,47.93,5005,563
2015-06-14T20:00:00Z,29624,32623,42.95,5005,320
2015-06-14T21:00:00Z,28418,31830,41.75,5005,371
2015-06-14T22:00:00Z,24866,28621,43,5005,0
2015-06-14T23:00:00Z,22472,25444,37.93,5009,0
2015-06-15T00:00:00Z,21832,24650,36.99,5009,0
2015-06-15T01:00:00Z,21445,24398,35.87,5009,0
2015-06-15T02:00:00Z,20928,23952,33.52,5009,0
2015-06-15T03:00:00Z,20514,23651,33.46,5009,0
2015-06-15T04:00:00Z,21400,23758,35.87,5009,176
2015-06-15T05:00:00Z,25945,27309,40.06,5009,622
2015-06-15T06:00:00Z,31686,33728,35.11,5009,1745
2015-06-15T07:00:00Z,33702,37568,37.55,5009,2672
2015-06-15T08:00:00Z,33762,39070,44.96,5009,3698
2015-06-15T09:00:00Z,33242,40127,44.92,5009,4717
2015-06-15T10:00:00Z,33002,40850,43.91,5009,5439
2015-06-15T11:00:00Z,32938,41106,42.93,5009,5906
2015-06-15T12:00:00Z,32645,40718,44.24,5009,5578
2015-06-15T13:00:00Z,32420,40452,42.94,5009,4822
2015-06-15T14:00:00Z,32576,40284,39.42,5009,4433
2015-06-15T15:00:00Z,34068,41062,57.93,5009,4428
2015-06-15T16:00:00Z,35048,41755,66.02,5009,3646
2015-06-15T17:00:00Z,35059,40618,57.91,5009,2168
2015-06-15T18:00:00Z,34538,39129,56.09,5009,1242
2015-06-15T19:00:00Z,33374,37384,45,5009,728
2015-06-15T20:00:00Z,32490,35887,42.95,5009,404
2015-06-15T21:00:00Z,30980,34378,40.02,5009,223
2015-06-15T22:00:00Z,26990,30513,45.01,5009,0
2015-06-15T23:00:00Z,24111,27118,41.06,5009,0
2015-06-16T00:00:00Z,23158,25880,37.1,5009,0
2015-06-16T01:00:00Z,22589,25428,36.04,5009,0
2015-06-16T02:00:00Z,22134,24698,33.9,5009,0
2015-06-16T03:00:00Z,21840,24044,33.52,5009,0
2015-06-16T04:00:00Z,22473,24158,35.91,5009,147
2015-06-16T05:00:00Z,26829,27924,43.55,5009,504
2015-06-16T06:00:00Z,32201,34368,43.99,5009,1449
2015-06-16T07:00:00Z,34225,37660,48.01,5009,2346
2015-06-16T08:00:00Z,34005,38648,50.66,5009,3465
2015-06-16T09:00:00Z,33174,39193,40.65,5009,4742
2015-06-16T10:00:00Z,32836,39420,46.57,5009,5426
2015-06-16T11:00:00Z,32490,39731,46.24,5009,5697
2015-06-16T12:00:00Z,32008,39774,43.04,5009,5499
2015-06-16T13:00:00Z,31772,39180,38.52,5009,5228
2015-06-16T14:00:00Z,32301,38882,37.7,5009,4643
2015-06-16T15:00:00Z,33780,39746,48.09,5009,3920
2015-06-16T16:00:00Z,34640,40448,52.19,5009,3292
2015-06-16T17:00:00Z,34500,39760,48.02,5009,1957
2015-06-16T18:00:00Z,34066,38596,45.59,5009,1222
2015-06-16T19:00:00Z,32979,37012,43.98,5009,790
2015-06-16T20:00:00Z,32010,35067,44.54,5009,378
2015-06-16T21:00:00Z,30440,33554,39,5009,203
2015-06-16T22:00:00Z,26358,29846,42.05,5009,0
2015-06-16T23:00:00Z,23426,26494,36.12,5009,0
2015-06-17T00:00:00Z,22420,25438,35.42,5009,0
2015-06-17T01:00:00Z,21714,24996,33.43,5009,0
2015-06-17T02:00:00Z,21203,24480,23.9,5009,0
2015-06-17T03:00:00Z,20838,23988,23.48,5009,0
2015-06-17T04:00:00Z,21468,24052,34.07,5009,165
2015-06-17T05:00:00Z,25892,27933,43.05,5009,500
2015-06-17T06:00:00Z,31484,34018,40,5009,1359
2015-06-17T07:00:00Z,33856,37397,49.06,5009,1897
2015-06-17T08:00:00Z,34433,38504,54.06,5009,2903
2015-06-17T09:00:00Z,34333,38864,45.1,5009,3196
2015-06-17T10:00:00Z,34087,39201,45.05,5009,3641
2015-06-17T11:00:00Z,33868,39452,45.01,5009,4071
2015-06-17T12:00:00Z,33512,39450,42.77,5009,4332
2015-06-17T13:00:00Z,33096,39254,37.03,5009,4049
2015-06-17T14:00:00Z,33159,38921,36.43,5009,3553
2015-06-17T15:00:00Z,34692,39749,47.11,5009,3024
2015-06-17T16:00:00Z,35338,40508,52.84,5009,2167
2015-06-17T17:00:00Z,34792,39807,46.42,5009,1533
2015-06-17T18:00:00Z,33848,38391,46.09,5009,1016
2015-06-17T19:00:00Z,33036,36870,41.63,5009,688
2015-06-17T20:00:00Z,31940,34840,45,5009,354
2015-06-17T21:00:00Z,30408,33512,37.58,5009,283
2015-06-17T22:00:00Z,26464,29734,43.03,5009,0
2015-06-17T23:00:00Z,23602,26540,36.48,5009,0
2015-06-18T00:00:00Z,22610,25180,35.47,5009,0
2015-06-18T01:00:00Z,22028,24534,34.07,5009,0
2015-06-18T02:00:00Z,21518,24054,26.5,5009,0
2015-06-18T03:00:00Z,20970,23878,19.97,5009,0
2015-06-18T04:00:00Z,21603,23715,27.99,5009,184
2015-06-18T05:00:00Z,25713,26314,37.94,5009,718
2015-06-18T06:00:00Z,30982,32174,40.49,5009,1678
2015-06-18T07:00:00Z,32739,36684,45.02,5009,2578
2015-06-18T08:00:00Z,32688,38172,51.71,5009,3950
2015-06-18T09:00:00Z,32080,39128,44.12,5009,4947
2015-06-18T10:00:00Z,31902,39454,40.49,5009,5615
2015-06-18T11:00:00Z,31572,39876,45,5009,6129
2015-06-18T12:00:00Z,30996,39796,39.5,5009,6132
2015-06-18T13:00:00Z,30819,39244,37.52,5009,5794
2015-06-18T14:00:00Z,31128,38857,37.06,5009,5057
2015-06-18T15:00:00Z,32857,39258,50.18,5009,4271
2015-06-18T16:00:00Z,33878,39993,54.1,5009,3333
2015-06-18T17:00:00Z,33880,39559,53.31,5009,2158
2015-06-18T18:00:00Z,33303,38684,51.58,5009,1356
2015-06-18T19:00:00Z,32482,37205,46.01,5009,786
2015-06-18T20:00:00Z,31600,35149,44.33,5009,491
2015-06-18T21:00:00Z,30336,33759,41.01,5009,235
2015-06-18T22:00:00Z,26558,30944,39.97,5009,0
2015-06-18T23:00:00Z,23638,27394,36.45,5009,0
2015-06-19T00:00:00Z,22627,25044,35.9,5009,0
2015-06-19T01:00:00Z,22007,24486,32.95,5009,0
2015-06-19T02:00:00Z,21335,24040,27.94,5009,0
2015-06-19T03:00:00Z,20768,23674,25.03,5009,0
2015-06-19T04:00:00Z,21494,23756,31.21,5009,214
2015-06-19T05:00:00Z,25910,27244,38.04,5009,846
2015-06-19T06:00:00Z,31059,33447,40.73,5009,1601
2015-06-19T07:00:00Z,33172,37096,46.39,5009,2605
2015-06-19T08:00:00Z,33524,38157,50.36,5009,3271
2015-06-19T09:00:00Z,33554,38982,47.67,5009,3692
2015-06-19T10:00:00Z,33429,39646,48,5009,4160
2015-06-19T11:00:00Z,32828,39618,45.01,5009,4649
2015-06-19T12:00:00Z,31848,38990,39.6,5009,4705
2015-06-19T13:00:00Z,31076,38588,37.58,5009,4649
2015-06-19T14:00:00Z,30942,37876,37.6,5009,4361
2015-06-19T15:00:00Z,32050,38305,49.3,5009,3863
2015-06-19T16:00:00Z,33014,38744,50.81,5009,3223
2015-06-19T17:00:00Z,33119,37940,48.51,5009,2038
2015-06-19T18:00:00Z,32764,36659,44.55,5009,1301
2015-06-19T19:00:00Z,31863,35160,42.43,5009,671
2015-06-19T20:00:00Z,31362,33322,40.06,5009,418
2015-06-19T21:00:00Z,30200,32432,44.5,5009,300
2015-06-19T22:00:00Z,26937,29534,46.65,5009,179
2015-06-19T23:00:00Z,24218,26370,39.97,5009,0
2015-06-20T00:00:00Z,23000,25105,36.97,5009,0
2015-06-20T01:00:00Z,22200,24047,36.27,5009,0
2015-06-20T02:00:00Z,21472,23322,34.93,5009,0
2015-06-20T03:00:00Z,20683,22694,30.4,5009,0
2015-06-20T04:00:00Z,20542,22114,32.01,5009,133
2015-06-20T05:00:00Z,22280,23404,36.06,5009,418
2015-06-20T06:00:00Z,25179,26374,37.59,5009,954
2015-06-20T07:00:00Z,28475,30374,47.56,5009,1627
2015-06-20T08:00:00Z,30434,33391,55.6,5009,2680
2015-06-20T09:00:00Z,30942,34716,52.7,5009,3350
2015-06-20T10:00:00Z,30976,35154,55.4,5009,3311
2015-06-20T11:00:00Z,30712,35191,51.6,5009,3159
2015-06-20T12:00:00Z,29986,34215,43.8,5009,2860
2015-06-20T13:00:00Z,29157,33054,37.24,5009,2667
2015-06-20T14:00:00Z,28626,32388,36.26,5009,2775
2015-06-20T15:00:00Z,29210,32926,41.5,5009,2660
2015-06-20T16:00:00Z,30392,34256,48.82,5009,2482
2015-06-20T17:00:00Z,30617,34534,46.57,5009,1961
2015-06-20T18:00:00Z,30096,33640,42.94,5009,1122
2015-06-20T19:00:00Z,29352,32184,42.58,5009,720
2015-06-20T20:00:00Z,28874,30591,42.09,5009,531
2015-06-20T21:00:00Z,28313,30077,42.67,5009,481
2015-06-20T22:00:00Z,25698,28000,46.43,5009,0
2015-06-20T23:00:00Z,23094,25410,40.94,5009,0
2015-06-21T00:00:00Z,21708,23866,37.97,5009,0
2015-06-21T01:00:00Z,20790,22951,35.5,5009,0
2015-06-21T02:00:00Z,19938,22204,32.84,5009,0
2015-06-21T03:00:00Z,19010,21667,24.56,5009,0
2015-06-21T04:00:00Z,18342,20906,21.46,5009,162
2015-06-21T05:00:00Z,19066,21698,24.56,5009,478
2015-06-21T06:00:00Z,20767,23958,24.56,5009,1091
2015-06-21T07:00:00Z,23480,27152,33.92,5009,1880
2015-06-21T08:00:00Z,25457,30306,37.91,5009,2971
2015-06-21T09:00:00Z,26512,32675,37.94,5009,3967
2015-06-21T10:00:00Z,26731,33740,40.19,5009,4575
2015-06-21T11:00:00Z,26804,34466,39.93,5009,4790
2015-06-21T12:00:00Z,25878,34220,36.5,5009,4915
2015-06-21T13:00:00Z,25140,33586,35.49,5009,4766
2015-06-21T14:00:00Z,24988,33426,35.52,5009,4275
2015-06-21T15:00:00Z,25594,34198,36.52,5009,3723
2015-06-21T16:00:00Z,26974,35170,45.54,5009,2865
2015-06-21T17:00:00Z,27820,34880,52.13,5009,2090
2015-06-21T18:00:00Z,28472,33996,53.16,5009,1512
2015-06-21T19:00:00Z,28804,32734,52.9,5009,1148
2015-06-21T20:00:00Z,28771,31870,53.79,5009,644
2015-06-21T21:00:00Z,27696,31248,44.08,5009,342
2015-06-21T22:00:00Z,24454,28336,40.98,5009,2
2015-06-21T23:00:00Z,21832,25336,35.13,5009,0
2015-06-22T00:00:00Z,21012,24345,32,5009,0
2015-06-22T01:00:00Z,20592,23883,29.28,5009,0
2015-06-22T02:00:00Z,20297,23572,25,5009,0
2015-06-22T03:00:00Z,20099,23367,23.93,5009,0
2015-06-22T04:00:00Z,20976,23516,28.85,5009,132
2015-06-22T05:00:00Z,25578,27082,37.94,5009,422
2015-06-22T06:00:00Z,31358,33500,35.34,5009,1244
2015-06-22T07:00:00Z,33857,37460,42.01,5009,2016
2015-06-22T08:00:00Z,34468,39348,44.45,5009,2551
2015-06-22T09:00:00Z,34436,40289,40.15,5009,3115
2015-06-22T10:00:00Z,34409,40809,42,5009,3613
2015-06-22T11:00:00Z,34036,41058,43.98,5009,3885
2015-06-22T12:00:00Z,33093,40976,37.58,5009,4423
2015-06-22T13:00:00Z,32270,40906,37.25,5009,4535
2015-06-22T14:00:00Z,32037,40608,37.5,5009,4396
2015-06-22T15:00:00Z,33382,41578,45.07,5009,3609
2015-06-22T16:00:00Z,34602,42419,56.67,5009,2792
2015-06-22T17:00:00Z,34552,41191,55,5009,1865
2015-06-22T18:00:00Z,33863,39742,50.07,5009,1188
2015-06-22T19:00:00Z,33050,37790,38.44,5009,661
2015-06-22T20:00:00Z,31948,36068,42.09,5009,384
2015-06-22T21:00:00Z,30162,34664,37,5009,225
2015-06-22T22:00:00Z,26270,30714,40.47,5009,0
2015-06-22T23:00:00Z,23568,27104,35.7,5009,0
2015-06-23T00:00:00Z,22629,25775,35.7,5009,0
2015-06-23T01:00:00Z,22238,25294,35.12,5009,0
2015-06-23T02:00:00Z,21782,24544,34.72,5009,0
2015-06-23T03:00:00Z,21494,24129,29.94,5009,0
2015-06-23T04:00:00Z,22384,24088,35.33,5009,144
2015-06-23T05:00:00Z,26578,27630,38.04,5009,564
2015-06-23T06:00:00Z,32122,33587,38.18,5009,1517
2015-06-23T07:00:00Z,34104,37290,44.42,5009,2360
2015-06-23T08:00:00Z,34376,38262,46.95,5009,3312
2015-06-23T09:00:00Z,34180,38950,47.01,5009,4045
2015-06-23T10:00:00Z,34262,39530,49.49,5009,4085
